noft_ocrn_dt,crtr_ymd,noft_se_cd,noft_se_nm,noft_ttl,noft_cn,nonstop_yn,upbdnb_se,xcse_sitn_bgng_dt,xcse_sitn_end_dt,line_nm_lst,stn_sctn_cd_lst,event_tags,primary_tag,primary_tag_ko,crowd_relevance,has_protest_kw,has_nonstop_kw,has_event_kw
2024-05-15T10:18:24,20240515,1,화재,2호선 성수지선 용두역 역사 외부화재 관련 무정차통과 안내,"서울교통공사에서 알려드립니다.
현재 역사 외부 화재 관련 유독가스 유입 우려 안전조치로 2호선 성수지선 내, 외선 열차는 용두역을 무정차 통과하고 있습니다. 용두역을 이용하실 고객께서는 인근 역에서 하차하여 다른 교통편을 이용하여 주시기 바랍니다. 05-15 10:18:24",Y,"내선, 외선",,,2호선,0250,nonstop,nonstop,무정차,medium,false,true,false
2024-05-15T11:12:16,20240515,6,기타,2호선 성수지선 용두역 무정차통과 종료 안내,"서울교통공사에서 알려드립니다.
현재 역사 외부 화재 관련 안전조치로 인한 2호선 성수지선 내, 외선 열차의 용두역 무정차 통과는 11:03부로 종료되어 열차 정상운행 중 입니다. 2호선 용두역을 이용하실 고객께서는 열차이용에 참고하여 주시기 바랍니다. 05-15 11:12:16",Y,"내선, 외선",,2024-05-15T11:03:00,2호선,0250,nonstop,nonstop,무정차,medium,false,true,false
2024-06-04T06:54:56,20240604,6,기타,2024 한ㆍ 아프리카 정상회의 관련 출근시간 연장운행,"2024년 한국-아프리카 정상회의 관련 교통대책의 일환으로 아래와 같이 출근시간 연장운행을 실시합니다.
고객여러분께서는 열차이용에 참고하시기 바랍니다.
○ 시행일: 6.4.(화) 6.5.(수)
○ 대  상: 1~7호선(※8호선 별내선 영업시운전 증회 운행 중)
○ 운행계획: 출근시간 1시간 연장(※기존 07시~09시 ☞ 조정 07시~10시)
-서울교통공사 종합관제단 06-04 06:54:56",N,내선,,,"1호선, 2호선, 3호선, 4호선, 5호선, 6호선, 7호선, 8호선",,crowd_ops,crowd_ops,혼잡시간_운영대응,medium,false,false,false
2024-06-05T07:00:00,20240605,6,기타,2024 한ㆍ 아프리카 정상회의 관련 출근시간 연장운행,"2024년 한국-아프리카 정상회의 관련 교통대책의 일환으로 아래와 같이 출근시간 연장운행을 실시합니다.
고객여러분께서는 열차이용에 참고하시기 바랍니다.
○ 시행일: 6.4.(화) 6.5.(수)
○ 대  상: 1~7호선(※8호선 별내선 영업시운전 증회 운행 중)
○ 운행계획: 출근시간 1시간 연장(※기존 07시~09시 ☞ 조정 07시~10시)
-서울교통공사 종합관제단 06-05 07:00:00",N,내선,,,"1호선, 2호선, 3호선, 4호선, 5호선, 6호선, 7호선, 8호선",,crowd_ops,crowd_ops,혼잡시간_운영대응,medium,false,false,false
2024-07-01T05:59:39,20240701,6,기타,대치역 상하선 무정차 통과,"서울교통공사에서 알려드립니다.
03:42경 발생한 3호선 도곡~대치역 간 하선 특수차 배터리 연기발생 조치 완료되었으나 대치역 배기관계로 상,하선 열차 무정차 통과 중 입니다. 열차 이용에 참고하시기 바랍니다.  07-01 05:59:39",Y,"상행, 하행",,,3호선,"0334, 0335",nonstop,nonstop,무정차,medium,false,true,false
2024-07-01T06:21:04,20240701,6,기타,대치역 상하선 열차 운행 재개,"서울교통공사에서 알려드립니다.
03:42경 발생한 3호선 터널 내 특수차 배터리 연기발생으로 인한  대치역 열차 무정차 통과는 배기완료로 상,하선 열차 운행 재개 중 입니다. 열차 이용에 참고하시기 바랍니다. 07-01 06:21:04",Y,"상행, 하행",,2024-07-01T03:42:00,3호선,0335,nonstop,nonstop,무정차,medium,false,true,false
2024-07-01T06:41:28,20240701,6,기타,2호선 특정 장애인단체 시위 사전안내,"서울교통공사에서 알려드립니다.
오늘 08시부터 2호선에서「특정장애인단체」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당 구간 열차 운행이 상당 시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이 점 참고하여 열차를 이용해 주시기 바랍니다. 07-01 06:41:28",Y,,2024-07-01T08:00:00,,2호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2024-07-07T14:46:55,20240707,6,기타,5호선 마포역 무정차 통과,오늘 14:39경 5호선 마포역 승강장에 폭발물 의심물체 신고로 마포역 상하선 열차가 무정차 통과하고 있습니다. 열차이용에 참고하시기 바랍니다.[서울교통공사]  07-07 14:46:55,Y,"상행, 하행",,,5호선,2529,nonstop,nonstop,무정차,medium,false,true,false
2024-07-07T15:21:36,20240707,6,기타,5호선 마포역 무정차 통과 종료,오늘 14:39경 발생한 5호선 마포역 무정차 통과(폭발물 의심물체 신고) 관련 경찰 이상없음 확인되어 15:18경부터 5호선 열차 정상운행중입니다.[서울교통공사] 07-07 15:21:36,Y,,,2024-07-07T15:18:00,5호선,2529,nonstop,nonstop,무정차,medium,false,true,false
2024-10-01T11:19:07,20241001,6,기타,광화문 일대 국군의 날 행사 안내,"서울교통공사에서 알려드립니다.

10월 1일 광화문 일대에서 제76주년 국군의 날 기념행사(14:00~18:00)가 예정되어 있습니다.

시청역, 광화문역은 매우 혼잡이 예상되오니 고객님께서는 가급적 인근 역을 이용하여 주시기 바랍니다.

감사합니다. 10-01 11:19:07",N,,,,,,special_event,special_event,특별행사,medium,false,false,false
2024-10-05T10:08:04,20241005,6,기타,서울불꽃축제 2024 여의도 한강공원 행사 안내,"서울교통공사에서 알려드립니다.

10월5일 오늘 여의도 한강공원 일대에서 서울세계불꽃축제 2024(13:00~21:30)가 열립니다.
여의나루역은 매우 혼잡하니 고객님께서는 가급적 여의도, 마포, 신길 등 인근 역을 이용하여 주시기 바라며, 여의나루역은 안전을 위하여 무정차 통과 할 수 있습니다.
귀가 시 교통 편의를 위하여 선후불 교통카드의 사용을 권장드리며, 일회용 교통카드를 사용하시는 경우, 승차역에서 귀가용 교통카드도 발권하시기를 당부드립니다. 

감사합니다. 10-05 10:08:04",Y,,2024-10-05T13:00:00,,,,nonstop;special_event,special_event,특별행사,high,false,true,true
2024-10-05T11:51:13,20241005,6,기타,서울불꽃축제 2024 여의도 한강공원 행사 안내,"서울교통공사에서 알려드립니다.

10월5일 오늘 여의도 한강공원 일대에서 서울세계불꽃축제 2024(13:00~21:30)가 열립니다.
여의나루역은 매우 혼잡하니 고객님께서는 가급적 여의도, 마포, 신길 등 인근 역을 이용하여 주시기 바라며, 여의나루역은 안전을 위하여 무정차 통과 할 수 있습니다.
귀가 시 교통 편의를 위하여 선후불 교통카드의 사용을 권장드리며, 일회용 교통카드를 사용하시는 경우, 승차역에서 귀가용 교통카드도 발권하시기를 당부드립니다. 

감사합니다. 10-05 10:08:04 10-05 11:51:13",Y,,2024-10-05T13:00:00,,,,nonstop;special_event,special_event,특별행사,high,false,true,true
2024-10-05T18:02:56,20241005,6,기타,서울세계불꽃축제 관련 5호선 여의나루역 무정차 안내,"오늘 18:00부터 서울세계불꽃축제 관련 안전을 위해 5호선 여의나루역 무정차 통과, 해당역 이용 고객은 인근 역을 이용하시기 바랍니다. 10-05 18:02:56",Y,,,,5호선,2528,nonstop;special_event,special_event,특별행사,high,false,true,true
2024-10-05T21:25:01,20241005,6,기타,5호선 여의나루역 무정차 통과 종료(전구간 정상운행),"서울교통공사에서 알려드립니다.
오늘 21:25부터 5호선 여의나루역 무정차 통과는 종료되어, 5호선 전구간 열차 정상운행 중입니다.
열차이용에 참고하시기 바랍니다. 10-05 21:25:01",Y,,,2024-10-05T21:25:00,5호선,2528,nonstop,nonstop,무정차,medium,false,true,false
2024-11-18T21:53:45,20241118,1,화재,4호선 동대문역 연기발생,"4호선 동대문역 에스컬레이터 연기발생으로 상,하선 무정차 통과 중입니다. 열차이용에 참고하시기 바랍니다. 11-18 21:53:45",Y,"상행, 하행",,,4호선,0421,nonstop,nonstop,무정차,medium,false,true,false
2024-11-18T23:00:32,20241118,1,화재,4호선 동대문역 연기발생 조치완료,"4호선 동대문역 에스컬레이터 연기발생은 조치완료되어 무정차 통과 종료되었으며, 22:43분부로 열차 정상운행 합니다 11-18 23:00:32",Y,,,2024-11-18T22:43:00,4호선,0421,nonstop,nonstop,무정차,medium,false,true,false
2024-11-27T08:18:35,20241127,6,기타,오전 R/H 시간 연장 안내(07:00~09:30),"서울교통공사에서 알려드립니다.
11.27.(수) 이상기후(강설)로 인하여 1~8호선 오전 R/H 30분 연장운행(07:00~09:30)을 실시하오니, 고객 여러분께서는 열차이용에 참고하시기 바랍니다. 아울러 지하철 역사 및 열차 내부 혼잡이 예상되오니 고객 여러분께서는 안전에 유의하여 주시기 바랍니다. 11-27 08:18:35",N,,,,"1호선, 2호선, 3호선, 4호선, 5호선, 6호선, 7호선, 8호선",,crowd_ops,crowd_ops,혼잡시간_운영대응,medium,false,false,false
2024-11-27T17:01:50,20241127,6,기타,오후 퇴근 R/H 시간 연장 안내(18:00~20:30),"서울교통공사에서 알려드립니다.
11.27.(수) 서울지역 대설경보로 1~8호선 오후 퇴근 R/H 30분 연장운행(18:00~20:30)을 실시하오니, 고객 여러분께서는 열차이용에 참고하시기 바랍니다. 아울러 지하철 역사 및 열차 내부 혼잡이 예상되오니 고객 여러분께서는 안전에 유의하여 주시기 바랍니다. 11-27 17:01:50",N,,,,"1호선, 2호선, 3호선, 4호선, 5호선, 6호선, 7호선, 8호선",,crowd_ops,crowd_ops,혼잡시간_운영대응,medium,false,false,false
2024-11-28T06:37:04,20241128,6,기타,오전 출근 R/H 시간 연장 안내(07:00~09:30),"서울교통공사에서 알려드립니다.
11.28.(목) 수도권 대설특보로 1~8호선 오전 출근 R/H 30분 연장운행(07:00~09:30)을 실시하오니, 고객 여러분께서는 열차이용에 참고하시기 바랍니다. 아울러 지하철 역사 및 열차 내부 혼잡이 예상되오니 고객 여러분께서는 안전에 유의하여 주시기 바랍니다.
 11-28 06:37:04",N,,,,"1호선, 2호선, 3호선, 4호선, 5호선, 6호선, 7호선, 8호선",,crowd_ops,crowd_ops,혼잡시간_운영대응,medium,false,false,false
2024-11-28T09:20:05,20241128,6,기타,오전 출근 R/H 시간 연장 안내(07:00~10:00),"서울교통공사에서 알려드립니다.
11.28.(목) 수도권 대설특보로 1~8호선 오전 출근 R/H 1시간 연장운행(07:00~10:00)을 실시하오니, 고객 여러분께서는 열차이용에 참고하시기 바랍니다. 아울러 지하철 역사 및 열차 내부 혼잡이 예상되오니 고객 여러분께서는 안전에 유의하여 주시기 바랍니다.
  11-28 09:20:05",N,,,,"1호선, 2호선, 3호선, 4호선, 5호선, 6호선, 7호선, 8호선",,crowd_ops,crowd_ops,혼잡시간_운영대응,medium,false,false,false
2024-12-07T17:06:43,20241207,6,기타,5호선 여의도역 무정차 통과,[대규모 도심집회] 관련 5호선 여의도역 승객폭주로 17시부로 상하선 열차가 무정차 통과 중입니다. 12-07 17:06:43,Y,"상행, 하행",,,5호선,2527,protest;nonstop,protest,시위·집회,high,true,true,false
2024-12-07T17:26:44,20241207,6,기타,5호선 여의도역 무정차 통과 종료,[대규모 도심집회]관련 5호선 여의도역 무정차 통과는 17:17부로 종료하며 5호선 전 열차 정상운행 재개합니다. 12-07 17:26:44,Y,,,2024-12-07T17:17:00,5호선,2527,protest;nonstop,protest,시위·집회,high,true,true,false
2024-12-14T15:00:27,20241214,6,기타,5호선 여의도역 무정차 통과,오늘 여의도 집회 관련 인파 밀집으로 14:58부터 5호선 상하선 열차 여의도역을 무정차 통과중입니다. 열차이용에 참고하세요.[서울교통공사] 12-14 15:00:27,Y,"상행, 하행",,,5호선,2527,protest;nonstop,protest,시위·집회,high,true,true,false
2024-12-14T15:14:34,20241214,6,기타,서울교통공사 5호선 여의도역 무정차 통과 종료,오늘 여의도 집회 관련 5호선 여의도역 무정차 통과는 15:10부터 종료하며 5호선 전 열차 정상운행합니다. 열차이용에 참고하세요.[서울교통공사] 12-14 15:14:34,Y,,,2024-12-14T15:10:00,5호선,2527,protest;nonstop,protest,시위·집회,high,true,true,false
2024-12-31T22:51:57,20241231,6,기타,1호선 종각역 열차 무정차 통과,"고객 여러분께 안내 말씀드립니다.
23시 제야의 종 타종행사 관련 1호선 종각역 상,하선 열차 무정차 통과합니다. 종각역을 이용하실 고객께서는 인근 종로3가역이나 을지로입구역을 이용하시기 바랍니다.
 12-31 22:51:57",Y,"상행, 하행",,,1호선,0152,nonstop;special_event,special_event,특별행사,high,false,true,true
2025-01-01T00:40:15,20250101,6,기타,1호선 종각역 열차 무정차 통과 종료,"고객 여러분께 안내 말씀드립니다.
제야의 종 타종행사 관련 1호선 종각역 상,하선 열차 무정차 통과가 00:40부로 종료되어 정상운행되고 있습니다. 이용에 참고하시기 바랍니다. 01-01 00:40:15",Y,"상행, 하행",,2025-01-01T00:40:00,1호선,0152,nonstop;special_event,special_event,특별행사,high,false,true,true
2025-01-04T17:25:59,20250104,6,기타,6호선 한강진역 무정차 통과,[대규모 도심집회] 관련 6호선 한강진역 승객폭주로 17:21부터 상하선 열차 무정차 통과 중입니다. 01-04 17:25:59,Y,"상행, 하행",,,6호선,2632,protest;nonstop,protest,시위·집회,high,true,true,false
